n,p,v,corpus
こと,を,止める,TED
中,に,眠る,TED
ユーモア,を,交える,TED
相互,に,繋がる,TED
要素,を,持つ,TED
全体,が,なるか,TED
以上,に,なるか,TED
こと,を,研究する,TED
そこ,で,なっ,TED
理論,を,通す,TED
仕組み,が,解明出来る,TED
力,が,移動するか,TED
中,で,移動するか,TED
手,に,集中する,TED
権力,が,集中する,TED
私達,が,さらされるか,TED
こと,が,なり,TED
コスト,が,嵩む,TED
素材,を,利用する,TED
特性,を,備える,TED
加熱,を,加える,TED
こと,で,修復する,TED
学校,に,通う,TED
少女,が,掛ける,TED
命,を,掛ける,TED
国,が,ある,TED
状況,に,あり,TED
影響,が,残る,TED
アフガニスタン,で,運営する,TED
学校,を,運営する,TED
可能性,を,信じる,TED
達,に,送る,TED
賛辞,を,送る,TED
エピソード,を,紹介する,TED
分子,を,印刷する,TED
開発,に,取り組む,TED
此れ,が,応用出来る,TED
薬,を,印刷する,TED
瞬間,を,覚える,TED
ビデオ,を,撮る,TED
プロジェクト,を,進める,TED
一瞬,を,集める,TED
熱,が,入る,TED
説明,を,排除する,TED
物語,に,例える,TED
実演,を,通す,TED
科学,を,教える,TED
達,に,呼び掛ける,TED
北部,に,位置する,TED
崩壊,を,齎す,TED
活動,に,参加する,TED
選挙,で,行う,TED
両性,が,組み合わさる,TED
名簿,に,乗る,TED
試み,を,行う,TED
下,に,あっ,TED
政治,が,続く,TED
資源,を,持ち合わせる,TED
国,を,想像する,TED
国,が,あり,TED
方法,を,紹介する,TED
写真,を,取る,TED
自分,が,言う,TED
パーセント,で,言う,TED
こと,が,分かる,TED
問題,に,提示する,TED
問題,を,提示する,TED
どこ,に,引く,TED
境界線,を,引く,TED
講演,で,示す,TED
彼,が,示す,TED
子供達,に,教える,TED
プログラミング,を,教える,TED
等,が,なる,TED
技術,を,使うだけ,TED
こと,に,ある,TED
仕事,を,求める,TED
人,を,する,TED
必要,と,する,TED
雇用主,を,見付ける,TED
解決,に,取り組む,TED
金融市場,で,使われる,TED
技術,が,役立つか,TED
発掘,に,役立つか,TED
彼女,に,振るう,TED
暴力,を,振るう,TED
命,を,脅かす,TED
恋愛,を,語る,TED
人々,が,持つ,TED
考え方,を,正す,TED
沈黙,を,破る,TED
こと,で,助ける事,TED
被害者,を,助ける事,TED
こと,を,伝える,TED
切開,を,する,TED
技術,を,広める,TED
世界,に,広める,TED
問題,が,あり,TED
機,を,使う,TED
問題,に,立ち向かう,TED
人生,に,与える,TED
スタート,を,与える,TED
何,が,できるです,TED
人,が,持つ,TED
責任感,を,持つ,TED
子供達,に,差し伸べる,TED
手,を,差し伸べる,TED
経験,を,交える,TED
口調,で,語る,TED
場所,に,行く,TED
取材,を,する,TED
彼女,が,話す,TED
最中,に,見られる,TED
戦場,に,なる,TED
息子,を,する,TED
一瞬,に,する,TED
虜,に,する,TED
傑作,から,学ぶ,TED
何,を,学ぶ,TED
女性,を,尊敬する,TED
悪者,を,打ち負かす,TED
メッセージ,を,伝える,TED
太陽光,から,生成する,TED
d,を,生成する,TED
働き,が,ある,TED
皮膚,に,蓄えられる,TED
紫外線,で,放出される,TED
血管,に,齎す,TED
効果,を,齎す,TED
可能性,が,あり,TED
何,を,意味する,TED
スコットランド,に,住む,TED
理由,を,説明できるか,TED
自身,を,作り上げる,TED
眼差し,を,送る,TED
PC,を,使う,TED
スペース,を,開設する,TED
市民,に,開く,TED
門戸,を,開く,TED
バイオテクノロジー,を,使う,TED
人,が,思い浮かべる,TED
怪物,を,生み出す,TED
達,が,繋がり,TED
人生,で,繋がり,TED
手助け,を,する,TED
父親,が,いない,TED
そば,に,いない,TED
刑務所,に,いる,TED
話,を,紹介する,TED
分間,を,過ごす,TED
最後,に,過ごす,TED
瞬間,を,経験する,TED
以南,に,住む,TED
命,を,繋ぐ,TED
薬,を,買う,TED
疑問,を,問い掛ける,TED
HIV,に,苦しむ,TED
弱み,に,付け込む,TED
事,を,せず,TED
研究,が,出来る,TED
スポーツ,を,する,TED
絵,を,描く,TED
絵,を,描く,TED
物語,を,作る,TED
夢,を,目指す,TED
先生,に,助けられる,TED
皆,に,愛される,TED
作家,に,なっ,TED
椅子,を,入れる,TED
手,に,入れる,TED
自由,を,感じる,TED
彼女,が,失う,TED
視線,を,向ける,TED
世界,を,走り抜ける,TED
時,に,覚える,TED
感覚,を,伝える,TED
椅子,に,乗る,TED
スー,が,楽しむ,TED
散歩,を,楽しむ,TED
群れ,と,戯れる,TED
海中,を,浮遊する,TED
映像,を,ご覧下さる,TED
メリエス,が,打ち込む,TED
目,に,打ち込む,TED
ロケット,を,打ち込む,TED
協力,を,得る,TED
デング熱,が,発生する,TED
世界中,で,発生する,TED
原因,と,なる,TED
蚊,を,駆除する,TED
蚊,を,する,TED
精子,と,する,TED
環境,に,放す,TED
病原,を,運ぶ,TED
種,を,減らす,TED
戦争,が,ある,TED
状態,に,ある,TED
娘,が,写る,TED
方,を,愛する,TED
Facebook,で,シェアする,TED
ポスター,を,作る,TED
メッセージ,で,作る,TED
遣り方,で,する,TED
返事,を,する,TED
伝達,が,呼び起こす,TED
イラン,を,愛する,TED
イスラエル,を,愛する,TED
イスラエル,を,愛する,TED
コミュニティー,を,呼び起こす,TED
状態,に,あり,TED
民主党,が,合意しない,TED
判断,に,注目する,TED
解決,に,役立つか,TED
データ,を,披露する,TED
娘,を,抱える,TED
アディス,を,収める,TED
妻,が,収める,TED
スナップ写真,に,収める,TED
一緒,に,撮り続ける,TED
町角,で,撮り続ける,TED
写真,を,撮り続ける,TED
枚,を,見せる,TED
意味,を,持つ,TED
脳,が,登場する,TED
所,に,登場する,TED
サンドイッチ,が,なる,TED
手助け,に,なる,TED
軽減,に,役立つ,TED
問題,が,ある,TED
限界,を,説明する,TED
我々,が,知る,TED
其れ,を,知る,TED
必要,が,ある,TED
zipcar,を,立ち上げる,TED
アメリカ,で,立ち上げる,TED
フランス,で,行う,TED
サービス,を,行う,TED
車,を,貸す,TED
他人,へ,貸す,TED
事,を,する,TED
方,を,示す,TED
世界,を,見る,TED
人生,を,満足させる,TED
底,から,満足させる,TED
冒険,が,ある,TED
端,から,往復する,TED
徒歩,で,往復する,TED
排泄物,を,転がす,TED
巣,に,持ち帰る,TED
目,を,見張る,TED
知性,を,発揮する,TED
踊り,に,ある,TED
ジョブラニ,が,開かれる,TED
カタール,で,開かれる,TED
ステージ,で,語る,TED
話,が,終わる,TED
写真,が,増える,TED
tedsalon,で,語る,TED
ノーラン,が,語る,TED
彼,が,確認する,TED
とも,に,確認する,TED
リアルタイム,で,確認する,TED
情報,を,確認する,TED
ハリケーン,に,襲われる,TED
シリア,から,流出する,TED
特許,を,獲得する,TED
こと,で,なります,TED
援助,に,なります,TED
御陰,で,跳ね上がる,TED
治療,を,受けられる,TED
病気,を,治療する,TED
反応,を,示す,TED
幹細胞,を,用いる,TED
モデル,を,構築する,TED
上,に,構築する,TED
実験,を,行う,TED
刑務所,で,過ごす,TED
年間,を,過ごす,TED
そこ,で,する,TED
体験,を,する,TED
センス,を,感じる,TED
社会貢献,を,手助けする,TED
精神,を,育てる,TED
為,に,歩かない,TED
世界中,に,いる,TED
水,を,使わないです,TED
彼,が,発明する,TED
ストーリー,で,語る,TED
歴史,を,通じる,TED
側面,を,持つ,TED
意味,を,乱用する,TED
組織,が,散る,TED
意図,を,取り戻すべし,TED
料理,を,する,TED
スマートフォン,を,使う,TED
同時,に,する,TED
メール,を,する,TED
YouTube,を,見る,TED
写真,を,アップする,TED
生産性,に,呈する,TED
疑問,を,呈する,TED
彼,が,作る,TED
プリンター,で,作る,TED
タスク,を,する,TED
収集,を,担う,TED
生態系,に,欠かせない,TED
猛禽類,を,する,TED
専門,と,する,TED
禿鷲,に,注目する,TED
認識,を,改める,TED
禿鷲,を,救う,TED
メダル,を,期待される,TED
トラック,に,ぶつかる,TED
人生,が,変わる,TED
力,を,示唆する,TED
夢,を,諦める,TED
事,で,実現出来る,TED
夢,を,実現出来る,TED
大都市,で,起こる,TED
渋滞,が,起こる,TED
渋滞,が,避けられない,TED
ドライバー,が,混む,TED
道,を,通らない,TED
渋滞,を,解決する,TED
方法,を,紹介する,TED
達,が,解決できそう,TED
問題,を,聞き付ける,TED
活動,を,始める,TED
シロッリ,に,言わせる,TED
話,を,通す,TED
彼,が,提案する,TED
話,を,聞く,TED
意欲,を,喚起する,TED
本当,に,役立つ,TED
助け,に,なる,TED
近所,に,ある,TED
家,を,改造する,TED
伝言板,に,改造する,TED
質問,で,問い掛ける,TED
人々,に,問い掛ける,TED
前,に,したい,TED
答え,が,寄せられる,TED
達,から,寄せられる,TED
コミュニティー,を,映す,TED
鏡,と,なっ,TED
レンズ,に,掛かる,TED
息,を,飲む,TED
感謝,に,満たされる,TED
ミュージック,を,演奏する,TED
以下,で,作れるでしょうか,TED
MIT,で,研究する,TED
工学,を,研究する,TED
実際,に,入れる,TED
手,に,入れる,TED
過程,で,得る,TED
教訓,を,語る,TED
必要,と,する,TED
脳,に,与えるか,TED
影響,を,与えるか,TED
研究室,に,行く,TED
能力,を,高める,TED
発見,を,披露する,TED
住民,が,演技してる,TED
庭,で,踊る,TED
境界,を,取り除く,TED
町,が,する,TED
表現,を,する,TED
側面,を,紹介する,TED
チーム,が,開発するまで,TED
回路,を,扱う,TED
方法,を,開発するまで,TED
紙,に,描く,TED
ピアノ,を,描く,TED
デザイン,を,紹介する,TED
母,から,貰う,TED
手紙,を,貰う,TED
大学,を,卒業する,TED
鬱,に,陥る,TED
行動,に,出る,TED
人,に,伝える,TED
愛,を,伝える,TED
手紙,を,書く,TED
町中,に,置く,TED
団体,が,出来上がる,TED
下,に,届ける,TED
手紙,を,届ける,TED
仕事,を,する,TED
人々,と,対談する,TED
喪失,に,直面する,TED
そこ,から,働かせる,TED
創造力,を,働かせる,TED
達,が,伝える,TED
訓,を,紹介する,TED
話,を,聞く,TED
メール,で,つく,TED
嘘,を,つく,TED
欄,を,ごまかす,TED
人,が,い,TED
匿名性,が,蔓延させる,TED
嘘,を,蔓延させる,TED
上,で,記録される,TED
費用,が,掛かる,TED
体,に,与える,TED
ダメージ,を,与える,TED
可能性,が,あり,TED
悲劇,を,語る,TED
こと,を,通す,TED
子供達,を,救う,TED
方法,で,救う,TED
孤児院,に,頼る,TED
こと,を,やめる,TED
社会貢献,に,携わりたい,TED
世界,に,齎す,TED
大惨事,を,齎す,TED
課題,に,共通する,TED
氏,が,贈る,TED
対応,に,貢献できるか,TED
過程,で,得る,TED
話,を,贈る,TED
人,が,感じる,TED
幸福,を,感じる,TED
データ,を,収集する,TED
アプリ,を,開発する,TED
被験者,に,報告する,TED
度,を,報告する,TED
結果,が,出る,TED
こと,に,没頭する,TED
気,が,散る,TED
共,に,育つ,TED
話,を,語る,TED
こと,を,越える,TED
人生,を,追求する,TED
目的,が,あり,TED
月,に,生やす,TED
達,に,生やす,TED
口髭,を,生やす,TED
知識,を,普及する,TED
年,に,始まる,TED
バー,で,誓う,TED
挑戦,が,始まる,TED
切っ掛け,で,始まる,TED
為,に,集める,TED
募金,を,集める,TED
態度,を,見直す,TED
知見,が,得られる,TED
信頼,を,失う,TED
アフガニスタン,に,出来る,TED
スチュアート,が,目指す,TED
主義,を,再建する,TED
重要性,が,認識される,TED
市民,に,認識される,TED
暦,を,表す,TED
テンペスト,が,つける,TED
ゴーグル,を,つける,TED
とも,に,見る,TED
マジック,を,披露する,TED
窓,で,齎す,TED
視界,を,齎す,TED
冷却,に,する,TED
エネルギー,を,する,TED
必要,と,する,TED
環境,に,応じる,TED
マテリアル,に,取り組む,TED
日除け,と,なり,TED
貴方,が,投票するか,TED
選挙,で,投票するか,TED
関係,が,ある,TED
ピザロ,が,する,TED
実験,に,基づく,TED
世界,に,生きる,TED
国境,を,越える,TED
情報,が,付く,TED
其れ,を,編集する,TED
ライブ,で,編集する,TED
リミックス,が,行う,TED
メーカー,を,披露する,TED
遊ぶ,に,共通する,TED
人,が,取り組む,TED
科学,に,取り組む,TED
認識,を,変えるべし,TED
共,に,遂行する,TED
プロジェクト,を,遂行する,TED
論文,を,生む,TED
人,が,思う,TED
スピード,で,変化する,TED
こと,を,する,TED
スピード,に,追い付く,TED
語り口,で,向上させる,TED
生産性,を,向上させる,TED
変化,を,理解すべし,TED
文化,が,求められる,TED
科学者,に,送る,TED
メッセージ,を,送る,TED
こと,に,あるわ,TED
アイデア,を,紹介する,TED
人,に,紹介する,TED
時,に,なる,TED
分,で,語り明かす,TED
同情,を,買う,TED
偏見,を,なくす,TED
群,を,紹介する,TED
姿,を,示す,TED
ブランド,が,制御出来る,TED
評判,を,制御出来る,TED
拡散,が,意味する,TED
対話,が,生じる,TED
喪失,を,受け入れる,TED
其れ,に,向ける,TED
デザイン,を,する,TED
価値,に,投じる,TED
身,を,投じる,TED
アイデア,を,提示する,TED
芸術品,を,選ぶだけで,TED
大衆,が,作る,TED
作品,に,纏わる,TED
物語,を,学ぶ,TED
環境,を,作る,TED
そこ,に,配置する,TED
作品,を,配置する,TED
哲学,が,生きる,TED
学生,が,作り上げる,TED
自分,で,作り上げる,TED
コンピューター,を,作り上げる,TED
カリキュラム,を,開発する,TED
教材,を,公開する,TED
ネット,で,公開する,TED
人,が,学ぶ,TED
こと,に,驚く,TED
一人,で,遣る,TED
授業,に,使う,TED
欲求,を,引き出す,TED
医師,に,なるべきか,TED
奏者,に,なるべきか,TED
中間,に,ある,TED
バイオリン,を,持つ,TED
意識,を,抱く,TED
周縁,に,いる,TED
領域,で,上げる,TED
成果,を,上げる,TED
見方,に,影響する,TED
自信,に,溢れる,TED
レベル,が,変化する,TED
アロヨ,が,言う,TED
時,が,来する,TED
ビッキー,が,語る,TED
計画,を,語る,TED
以前,から,魅かれる,TED
文字,に,魅かれる,TED
年,に,広がる,TED
内,で,広がる,TED
革命,が,広がる,TED
文字,を,描く,TED
道端,に,描く,TED
スプレー,で,描く,TED
NO,を,突き付ける,TED
為,に,公開されるべきです,TED
結論,が,出ない,TED
例外,を,除く,TED
闇,に,取りのこされる,TED
トーク,で,説明する,TED
データ,が,公開されない,TED
判断,を,誤らせる,TED
github,を,活用する,TED
時,に,対立する,TED
洪水,に,対処する,TED
方法,を,学ぶ,TED
講演,で,語る,TED
知恵,を,生かす,TED
主義,が,学ぶ,TED
インターネット,から,学ぶ,TED
記事,を,書く,TED
人間,を,する,TED
必要,と,する,TED
此れ,から,担う,TED
仕事,を,担う,TED
データ,に,基づく,TED
流れ,を,見る,TED
未来,が,広がる,TED
広がり,を,見せる,TED
システム,を,する,TED
通貨,を,探索する,TED
血,に,染まる,TED
過去,が,あり,TED
原因,と,なっ,TED
採掘,と,関連する,TED
物語,に,触れる,TED
行動,を,起こす,TED
栗鼠,が,噛む,TED
ケーブル,を,噛む,TED
何,で,出来る,TED
疑問,に,思い始める,TED
真実,を,確かめる,TED
